SourceUrl,PropertyName,ObjectName,ObjectNickname,ObjectGuid,ObjectDescription,ContainerText,JsonPath
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186040897/4CA798EC0972A20AA071DA48AFFA98375FA7F620/","BackURL","Card","","0e7f1d","br3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | YV-666 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[8].ContainedObjects[0].ContainedObjects[6].CustomDeck.144.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186040897/4CA798EC0972A20AA071DA48AFFA98375FA7F620/","BackURL","Card","","773d22","s1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | YV-666 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[8].ContainedObjects[0].ContainedObjects[7].CustomDeck.144.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186040897/4CA798EC0972A20AA071DA48AFFA98375FA7F620/","BackURL","Card","","88ea2d","s0","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | YV-666 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[8].ContainedObjects[0].ContainedObjects[8].CustomDeck.144.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186040897/4CA798EC0972A20AA071DA48AFFA98375FA7F620/","BackURL","Card","","77c309","s2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | YV-666 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[8].ContainedObjects[0].ContainedObjects[9].CustomDeck.144.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","162a99","spec","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[0].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","3c4f48","k3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[10].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","481da7","be3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[11].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","ee0d42","s3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[12].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","c38ae5","br3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[13].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","a19ca3","s4","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[14].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","255710","k4","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[15].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","001bd3","te2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[16].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","e6a924","te1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[17].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","4f8b69","spec","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[1].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","028edf","tr1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[2].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","63d7e6","br1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[3].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","307eeb","s2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[4].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","8489e9","br2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[5].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","cdb1a7","s1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[6].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","35ec34","tr2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[7].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","cd22e9","be2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[8].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186041071/10A086D3498736B682DB59F793856AD64DEB60DE/","BackURL","Card","","02e263","be1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - SCUM | Infinite_Bag | G-1A StarFighter Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[2].ContainedObjects[9].ContainedObjects[0].ContainedObjects[9].CustomDeck.210.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","806987","tr3t","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[0].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","6275cb","be2","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[10].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","1b220e","s2","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[11].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","2e9e2d","br2","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[12].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","0c565c","te3","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[13].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","383bcc","be3","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[14].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","92817d","s3","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[15].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","4cd9a5","br3","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[16].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","2df2a6","tr3","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[17].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","6dd0c6","s4","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[18].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","947b22","tr2","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[1].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","9364f8","te3t","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[2].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","157495","br1","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[3].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","27d168","te2","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[4].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","26214e","spec","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[5].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","b1b5af","spec","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[6].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","0c56c1","s5","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[7].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","f2dd86","be1","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[8].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186069884/8746DFB5D56F44C54B41E3175A20A70050623906/","BackURL","Card","","e1061c","s1","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Scurrg H-6 Bomber Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[100].ContainedObjects[0].ContainedObjects[9].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","5e6215","spec","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[0].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","111667","br2","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[10].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","241cd9","br1","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[11].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","c054fa","s1","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[12].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","b63b19","k4","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[13].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","6bd5fa","be1","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[14].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","f4146a","tr3","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[15].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","ca80e2","tr2","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[16].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","f19491","spec","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[1].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","c510a5","be3","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[2].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","78da95","te3","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[3].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","7f4c00","s3","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[4].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","9b7496","s4","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[5].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","63fb2e","s2","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[6].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","d265c7","be2","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[7].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","26d9cb","te2","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[8].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186039398/5EA2D5558780AD1770301954B727358B866DDDCA/","BackURL","Card","","5685bc","br3","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | Y-Wing Scum Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[103].ContainedObjects[0].ContainedObjects[9].CustomDeck.118.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","293a9d","spec","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[105].ContainedObjects[0].ContainedObjects[0].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","6effa6","be2","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[105].ContainedObjects[0].ContainedObjects[10].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","98e9bb","be1","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[105].ContainedObjects[0].ContainedObjects[11].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","005bc9","s3","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[105].ContainedObjects[0].ContainedObjects[12].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","24e64b","be3","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[105].ContainedObjects[0].ContainedObjects[13].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","b9b706","te2","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[105].ContainedObjects[0].ContainedObjects[14].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","808d26","k4","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[105].ContainedObjects[0].ContainedObjects[15].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","b09175","te1","Bag | TEMPLATE{Spawner Bags} | Accesories Bag | Custom_Model_Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[55].ContainedObjects[0].ContainedObjects[105].ContainedObjects[0].ContainedObjects[16].CustomDeck.14.BackURL"
