SourceUrl,PropertyName,ObjectName,ObjectNickname,ObjectGuid,ObjectDescription,ContainerText,JsonPath
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186223232/F4D8F24FD342596CA0F6EFB7017AFD8EC48C8777/","FaceURL","Card","","df169c","k3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[8].CustomDeck.14.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186223232/F4D8F24FD342596CA0F6EFB7017AFD8EC48C8777/","FaceURL","Card","","d2f69e","br3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[9].CustomDeck.14.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035430/20A91F1C1DD7B2098E2B2E38C63A9D3AB775337A/","FaceURL","Card","","e480b4","spec","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | HWK-290 Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[12].ContainedObjects[0].ContainedObjects[0].CustomDeck.113.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035430/20A91F1C1DD7B2098E2B2E38C63A9D3AB775337A/","FaceURL","Card","","f77559","be2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | HWK-290 Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[12].ContainedObjects[0].ContainedObjects[10].CustomDeck.113.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035430/20A91F1C1DD7B2098E2B2E38C63A9D3AB775337A/","FaceURL","Card","","c74b16","be3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | HWK-290 Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[12].ContainedObjects[0].ContainedObjects[11].CustomDeck.113.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035430/20A91F1C1DD7B2098E2B2E38C63A9D3AB775337A/","FaceURL","Card","","7afa82","s4","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | HWK-290 Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[12].ContainedObjects[0].ContainedObjects[12].CustomDeck.113.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035430/20A91F1C1DD7B2098E2B2E38C63A9D3AB775337A/","FaceURL","Card","","2f31f6","te2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | HWK-290 Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[12].ContainedObjects[0].ContainedObjects[13].CustomDeck.113.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035430/20A91F1C1DD7B2098E2B2E38C63A9D3AB775337A/","FaceURL","Card","","2ce042","spec","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | HWK-290 Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[12].ContainedObjects[0].ContainedObjects[1].CustomDeck.113.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035430/20A91F1C1DD7B2098E2B2E38C63A9D3AB775337A/","FaceURL","Card","","46ba85","br1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | HWK-290 Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[12].ContainedObjects[0].ContainedObjects[2].CustomDeck.113.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035430/20A91F1C1DD7B2098E2B2E38C63A9D3AB775337A/","FaceURL","Card","","ec2a8e","s1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | HWK-290 Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[12].ContainedObjects[0].ContainedObjects[3].CustomDeck.113.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035430/20A91F1C1DD7B2098E2B2E38C63A9D3AB775337A/","FaceURL","Card","","aa89ab","tr2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | HWK-290 Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[12].ContainedObjects[0].ContainedObjects[4].CustomDeck.113.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035430/20A91F1C1DD7B2098E2B2E38C63A9D3AB775337A/","FaceURL","Card","","9c1e9c","br2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | HWK-290 Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[12].ContainedObjects[0].ContainedObjects[5].CustomDeck.113.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035430/20A91F1C1DD7B2098E2B2E38C63A9D3AB775337A/","FaceURL","Card","","ea02b8","s2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | HWK-290 Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[12].ContainedObjects[0].ContainedObjects[6].CustomDeck.113.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035430/20A91F1C1DD7B2098E2B2E38C63A9D3AB775337A/","FaceURL","Card","","93910d","s3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | HWK-290 Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[12].ContainedObjects[0].ContainedObjects[7].CustomDeck.113.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035430/20A91F1C1DD7B2098E2B2E38C63A9D3AB775337A/","FaceURL","Card","","e72a61","br3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | HWK-290 Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[12].ContainedObjects[0].ContainedObjects[8].CustomDeck.113.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035430/20A91F1C1DD7B2098E2B2E38C63A9D3AB775337A/","FaceURL","Card","","778f59","be1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | HWK-290 Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[12].ContainedObjects[0].ContainedObjects[9].CustomDeck.113.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","03cf7e","te3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[0].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","dd1e73","br1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[10].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","aa7133","s1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[11].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","46e658","br3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[12].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","7d4907","be1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[13].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","0b15d3","k4","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[14].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","a76bc3","tr3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[15].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","748b2b","tr2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[16].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","856dde","spec","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[1].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","d9d37f","spec","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[2].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","545e2c","be3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[3].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","ad2131","be2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[4].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","94c6db","te2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[5].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","93d938","s3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[6].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","871fc0","s4","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[7].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","82f157","s2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[8].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186228089/7791AA9144F2AE3441F72B345E663613759D0E4C/","FaceURL","Card","","f838c8","br2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Y-Wing Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[13].ContainedObjects[0].ContainedObjects[9].CustomDeck.13.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","06d067","spec","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[0].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","d09fb3","k3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[10].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","763495","s4","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[11].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","ac3cfe","be3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[12].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","0eaa30","be1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[13].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","330103","be2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[14].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","3f3023","te3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[15].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","206d81","te2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[16].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","fb1935","spec","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[1].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","58ccd9","tr2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[2].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","be74bf","br2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[3].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","6239b7","br1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[4].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","7b3fdb","tr3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[5].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","789136","br3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[6].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","cd48ec","s3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[7].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","f470e2","s2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[8].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035604/ED78B753C09B4B9D441E4F4246B11D2A1096B987/","FaceURL","Card","","953d45","s1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | Z-95 Headhunter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[14].ContainedObjects[0].ContainedObjects[9].CustomDeck.109.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033906/ED0E8D0D9A40556ADDE3108D4E02DB2399C31EA0/","FaceURL","Card","","2862fe","s5","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | TIE Fighter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[1].ContainedObjects[0].ContainedObjects[0].CustomDeck.219.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033906/ED0E8D0D9A40556ADDE3108D4E02DB2399C31EA0/","FaceURL","Card","","615c62","s3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | TIE Fighter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[1].ContainedObjects[0].ContainedObjects[10].CustomDeck.219.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033906/ED0E8D0D9A40556ADDE3108D4E02DB2399C31EA0/","FaceURL","Card","","b8842e","br3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | TIE Fighter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[1].ContainedObjects[0].ContainedObjects[11].CustomDeck.219.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033906/ED0E8D0D9A40556ADDE3108D4E02DB2399C31EA0/","FaceURL","Card","","4da9c5","tr3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | TIE Fighter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[1].ContainedObjects[0].ContainedObjects[12].CustomDeck.219.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033906/ED0E8D0D9A40556ADDE3108D4E02DB2399C31EA0/","FaceURL","Card","","10d654","k3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | TIE Fighter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[1].ContainedObjects[0].ContainedObjects[13].CustomDeck.219.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033906/ED0E8D0D9A40556ADDE3108D4E02DB2399C31EA0/","FaceURL","Card","","31f254","s4","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | TIE Fighter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[1].ContainedObjects[0].ContainedObjects[14].CustomDeck.219.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033906/ED0E8D0D9A40556ADDE3108D4E02DB2399C31EA0/","FaceURL","Card","","60a589","k4","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | TIE Fighter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[1].ContainedObjects[0].ContainedObjects[15].CustomDeck.219.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033906/ED0E8D0D9A40556ADDE3108D4E02DB2399C31EA0/","FaceURL","Card","","fec1fb","spec","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | TIE Fighter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[1].ContainedObjects[0].ContainedObjects[16].CustomDeck.219.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033906/ED0E8D0D9A40556ADDE3108D4E02DB2399C31EA0/","FaceURL","Card","","4f5162","spec","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | TIE Fighter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[1].ContainedObjects[0].ContainedObjects[17].CustomDeck.219.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033906/ED0E8D0D9A40556ADDE3108D4E02DB2399C31EA0/","FaceURL","Card","","9f81bb","te1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | TIE Fighter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[1].ContainedObjects[0].ContainedObjects[1].CustomDeck.219.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033906/ED0E8D0D9A40556ADDE3108D4E02DB2399C31EA0/","FaceURL","Card","","c974a0","tr1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | TIE Fighter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[1].ContainedObjects[0].ContainedObjects[2].CustomDeck.219.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033906/ED0E8D0D9A40556ADDE3108D4E02DB2399C31EA0/","FaceURL","Card","","33a62f","te2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | TIE Fighter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[1].ContainedObjects[0].ContainedObjects[3].CustomDeck.219.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033906/ED0E8D0D9A40556ADDE3108D4E02DB2399C31EA0/","FaceURL","Card","","40ffe7","be2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | TIE Fighter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[1].ContainedObjects[0].ContainedObjects[4].CustomDeck.219.FaceURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033906/ED0E8D0D9A40556ADDE3108D4E02DB2399C31EA0/","FaceURL","Card","","7e12c8","s2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | TIE Fighter Rebel Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[1].ContainedObjects[0].ContainedObjects[5].CustomDeck.219.FaceURL"
