pilotId,sourceId,targetId,pilotName,shipId,faction,role,required,status,rank,assetId,warehouse,score,confidence,repositoryPath,reasons
"PILOT-8A5CA1DCCBEA","bobafett","bobafett","Boba Fett","firespray31","scumandvillainy","PilotCard","True","clear","3","AST-50CEBF70BF7BDA86","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__449ff88f909ed587.jpg","pilot identity 'bobafett' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-8A5CA1DCCBEA","bobafett","bobafett","Boba Fett","firespray31","scumandvillainy","PilotCard","True","clear","4","AST-4AF0A9432E56090C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__83c9f6962c0da45c.jpg","pilot identity 'bobafett' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-8A5CA1DCCBEA","bobafett","bobafett","Boba Fett","firespray31","scumandvillainy","PilotCard","True","clear","5","AST-0C202D74F3F023EF","xwing-data","108","high","assets/source/xwing-data/images/pilots/Galactic Empire/Firespray-31/boba-fett.png","pilot identity 'bobafett' in path; ship identity matched; different faction path; pilot context; individual xwing-data First Edition pilot card"
"PILOT-8A5CA1DCCBEA","bobafett","bobafett","Boba Fett","firespray31","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-0B50322807EA931F","legacy1e","1000","manual","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__6ea7c985873a0654.jpg","manually approved pilot token sheet"
"PILOT-8A5CA1DCCBEA","bobafett","bobafett","Boba Fett","firespray31","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-B1012D7A2DDA","bodhirook","bodhirook","Bodhi Rook","uwing","rebelalliance","PilotCard","True","clear","1","AST-E3CFDD21AA11F579","xwing-data","278","high","assets/source/xwing-data/images/pilots/Rebel Alliance/U-wing/bodhi-rook.png","pilot identity 'bodhirook' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 4, points 25, image 'pilots/Rebel Alliance/U-wing/bodhi-rook.png'"
"PILOT-B1012D7A2DDA","bodhirook","bodhirook","Bodhi Rook","uwing","rebelalliance","PilotCard","True","clear","2","AST-709B6582F67A98C7","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__39893db567b39c13.png","pilot identity 'bodhirook' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-B1012D7A2DDA","bodhirook","bodhirook","Bodhi Rook","uwing","rebelalliance","PilotCard","True","clear","3","AST-B0F3738D53A2C178","legacy1e","115","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__2764c7a3bcb19128.png","pilot identity 'bodhirook' in legacy context; card context; legacy First Edition source"
"PILOT-B1012D7A2DDA","bodhirook","bodhirook","Bodhi Rook","uwing","rebelalliance","PilotBaseTokenSheet","False","clear","1","AST-BE628660DAAC7FAB","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__290cc31e747a82fa.png","pilot identity 'bodhirook' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-B1012D7A2DDA","bodhirook","bodhirook","Bodhi Rook","uwing","rebelalliance","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-818969B87243","bossk","bossk","Bossk","yv666","scumandvillainy","PilotCard","True","clear","1","AST-D79E7FBBE17268DC","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/YV-666/bossk.png","pilot identity 'bossk' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 7, points 35, image 'pilots/Scum and Villainy/YV-666/bossk.png'"
"PILOT-818969B87243","bossk","bossk","Bossk","yv666","scumandvillainy","PilotCard","True","clear","2","AST-5C219E27113B99F3","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__2e4304831ddd643d.jpg","pilot identity 'bossk' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-818969B87243","bossk","bossk","Bossk","yv666","scumandvillainy","PilotCard","True","clear","3","AST-4AF0A9432E56090C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__83c9f6962c0da45c.jpg","pilot identity 'bossk' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-818969B87243","bossk","bossk","Bossk","yv666","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-AF3B6A66FC6ADD7D","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__a3cfaa9135262e74.jpg","pilot identity 'bossk' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-818969B87243","bossk","bossk","Bossk","yv666","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-D7F4D8FFEF99","bountyhunter","bountyhunter","Bounty Hunter","firespray31","galacticempire","PilotCard","True","clear","1","AST-9889F5E6989C8A26","xwing-data","278","high","assets/source/xwing-data/images/pilots/Galactic Empire/Firespray-31/bounty-hunter.png","pilot identity 'bountyhunter' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 3, points 33, image 'pilots/Galactic Empire/Firespray-31/bounty-hunter.png'"
"PILOT-D7F4D8FFEF99","bountyhunter","bountyhunter","Bounty Hunter","firespray31","galacticempire","PilotCard","True","clear","2","AST-50CEBF70BF7BDA86","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__449ff88f909ed587.jpg","pilot identity 'bountyhunter' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-D7F4D8FFEF99","bountyhunter","bountyhunter","Bounty Hunter","firespray31","galacticempire","PilotBaseTokenSheet","False","clear","1","AST-80B5126A48A7ABBE","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__dd936d7ad2ac1b8b.jpg","pilot identity 'bountyhunter' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-D7F4D8FFEF99","bountyhunter","bountyhunter","Bounty Hunter","firespray31","galacticempire","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-BDAA55AD958F","captainjonus","captainjonus","Captain Jonus","tiebomber","galacticempire","PilotCard","True","clear","1","AST-C8597DEFE0AE224D","xwing-data","278","high","assets/source/xwing-data/images/pilots/Galactic Empire/TIE Bomber/captain-jonus.png","pilot identity 'captainjonus' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 6, points 22, image 'pilots/Galactic Empire/TIE Bomber/captain-jonus.png'"
"PILOT-BDAA55AD958F","captainjonus","captainjonus","Captain Jonus","tiebomber","galacticempire","PilotCard","True","clear","2","AST-50CEBF70BF7BDA86","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__449ff88f909ed587.jpg","pilot identity 'captainjonus' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-BDAA55AD958F","captainjonus","captainjonus","Captain Jonus","tiebomber","galacticempire","PilotBaseTokenSheet","False","clear","1","AST-4327AF8F57947812","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__9a170e187ec8bdd3.jpg","pilot identity 'captainjonus' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-BDAA55AD958F","captainjonus","captainjonus","Captain Jonus","tiebomber","galacticempire","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-2BF2DAE8F20E","captainjostero","captainjostero","Captain Jostero","kihraxzfighter","scumandvillainy","PilotCard","True","clear","1","AST-739591FFAA43CB4C","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/Kihraxz Fighter/captain-jostero.png","pilot identity 'captainjostero' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 4, points 24, image 'pilots/Scum and Villainy/Kihraxz Fighter/captain-jostero.png'"
"PILOT-2BF2DAE8F20E","captainjostero","captainjostero","Captain Jostero","kihraxzfighter","scumandvillainy","PilotCard","True","clear","2","AST-893C809BF1BC094F","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__1a9948339cdb53dc.png","pilot identity 'captainjostero' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-2BF2DAE8F20E","captainjostero","captainjostero","Captain Jostero","kihraxzfighter","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-11B92D15828B797B","legacy1e","1000","manual","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__530db44fdeb67130.png","manually approved pilot token sheet"
"PILOT-2BF2DAE8F20E","captainjostero","captainjostero","Captain Jostero","kihraxzfighter","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-80A485DC5242","captainkagi","captainkagi","Captain Kagi","lambdaclassshuttle","galacticempire","PilotCard","True","clear","1","AST-91046FE6CF199DDB","xwing-data","278","high","assets/source/xwing-data/images/pilots/Galactic Empire/Lambda-class Shuttle/captain-kagi.png","pilot identity 'captainkagi' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 8, points 27, image 'pilots/Galactic Empire/Lambda-class Shuttle/captain-kagi.png'"
"PILOT-80A485DC5242","captainkagi","captainkagi","Captain Kagi","lambdaclassshuttle","galacticempire","PilotCard","True","clear","2","AST-50CEBF70BF7BDA86","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__449ff88f909ed587.jpg","pilot identity 'captainkagi' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-80A485DC5242","captainkagi","captainkagi","Captain Kagi","lambdaclassshuttle","galacticempire","PilotBaseTokenSheet","False","clear","1","AST-1D9A0AD4BD84DC2A","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__f47d513e7c69022d.jpg","pilot identity 'captainkagi' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-80A485DC5242","captainkagi","captainkagi","Captain Kagi","lambdaclassshuttle","galacticempire","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-40A82A73B01F","captainnym","captainnym","Captain Nym","scurrgh6bomber","scumandvillainy","PilotCard","True","clear","1","AST-F04D1865D150E0BB","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/Scurrg H-6 Bomber/captain-nym.png","pilot identity 'captainnym' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 8, points 30, image 'pilots/Scum and Villainy/Scurrg H-6 Bomber/captain-nym.png'"
"PILOT-40A82A73B01F","captainnym","captainnym","Captain Nym","scurrgh6bomber","scumandvillainy","PilotCard","True","clear","2","AST-B22D933B09DDB93D","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__7b5309df93113827.png","pilot identity 'captainnym' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-40A82A73B01F","captainnym","captainnym","Captain Nym","scurrgh6bomber","scumandvillainy","PilotCard","True","clear","3","AST-4A724A2F1A549C80","xwing-data","108","high","assets/source/xwing-data/images/pilots/Rebel Alliance/Scurrg H-6 Bomber/captain-nym.png","pilot identity 'captainnym' in path; ship identity matched; different faction path; pilot context; individual xwing-data First Edition pilot card"
"PILOT-40A82A73B01F","captainnym","captainnym","Captain Nym","scurrgh6bomber","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-D26C943F88D57CBF","legacy1e","1000","manual","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__270c2482690a5731.png","manually approved pilot token sheet"
"PILOT-40A82A73B01F","captainnym","captainnym","Captain Nym","scurrgh6bomber","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-20D8BF313D24","captainoicunn","captainoicunn","Captain Oicunn","vt49decimator","galacticempire","PilotCard","True","clear","1","AST-25DEB8EF6531BC88","xwing-data","278","high","assets/source/xwing-data/images/pilots/Galactic Empire/VT-49 Decimator/captain-oicunn.png","pilot identity 'captainoicunn' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 4, points 42, image 'pilots/Galactic Empire/VT-49 Decimator/captain-oicunn.png'"
"PILOT-20D8BF313D24","captainoicunn","captainoicunn","Captain Oicunn","vt49decimator","galacticempire","PilotCard","True","clear","2","AST-50CEBF70BF7BDA86","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__449ff88f909ed587.jpg","pilot identity 'captainoicunn' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-20D8BF313D24","captainoicunn","captainoicunn","Captain Oicunn","vt49decimator","galacticempire","PilotBaseTokenSheet","False","clear","1","AST-B63B867934D64F00","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__a722e3b695f20f08.jpg","pilot identity 'captainoicunn' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-20D8BF313D24","captainoicunn","captainoicunn","Captain Oicunn","vt49decimator","galacticempire","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-C280AC2074B3","captainrex","captainrex","Captain Rex","tiefighter","rebelalliance","PilotCard","True","clear","1","AST-AA7CF6DA46962C74","xwing-data","278","high","assets/source/xwing-data/images/pilots/Rebel Alliance/TIE Fighter/captain-rex.png","pilot identity 'captainrex' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 4, points 14, image 'pilots/Rebel Alliance/TIE Fighter/captain-rex.png'"
"PILOT-C280AC2074B3","captainrex","captainrex","Captain Rex","tiefighter","rebelalliance","PilotCard","True","clear","2","AST-9FFCC7F3F9947A51","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__1ad609d345f1e87f.png","pilot identity 'captainrex' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-C280AC2074B3","captainrex","captainrex","Captain Rex","tiefighter","rebelalliance","PilotCard","True","clear","3","AST-B0F3738D53A2C178","legacy1e","115","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__2764c7a3bcb19128.png","pilot identity 'captainrex' in legacy context; card context; legacy First Edition source"
"PILOT-C280AC2074B3","captainrex","captainrex","Captain Rex","tiefighter","rebelalliance","PilotBaseTokenSheet","False","clear","1","AST-5DA22F1CFBC354E3","legacy1e","1000","manual","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__1248f3c878f1f0a5.png","manually approved pilot token sheet"
"PILOT-C280AC2074B3","captainrex","captainrex","Captain Rex","tiefighter","rebelalliance","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-4E5B3C6C644F","cartelexecutioner","cartelexecutioner","Cartel Executioner","m12lkimogilafighter","scumandvillainy","PilotCard","True","clear","1","AST-B8EE7EE9ECCC4A41","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/M12-L Kimogila Fighter/cartel-executioner.png","pilot identity 'cartelexecutioner' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 5, points 24, image 'pilots/Scum and Villainy/M12-L Kimogila Fighter/cartel-executioner.png'"
"PILOT-4E5B3C6C644F","cartelexecutioner","cartelexecutioner","Cartel Executioner","m12lkimogilafighter","scumandvillainy","PilotCard","True","clear","2","AST-6B065A2AA4E67534","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__50617015710fb5c6.png","pilot identity 'cartelexecutioner' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-4E5B3C6C644F","cartelexecutioner","cartelexecutioner","Cartel Executioner","m12lkimogilafighter","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-1D6E641138B056B5","legacy1e","1000","manual","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__283b62cba7623fcb.png","manually approved pilot token sheet"
"PILOT-4E5B3C6C644F","cartelexecutioner","cartelexecutioner","Cartel Executioner","m12lkimogilafighter","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-18166CD2AACD","cartelmarauder","cartelmarauder","Cartel Marauder","kihraxzfighter","scumandvillainy","PilotCard","True","clear","1","AST-B349CEBEA6D75FC5","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/Kihraxz Fighter/cartel-marauder.png","pilot identity 'cartelmarauder' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 2, points 20, image 'pilots/Scum and Villainy/Kihraxz Fighter/cartel-marauder.png'"
"PILOT-18166CD2AACD","cartelmarauder","cartelmarauder","Cartel Marauder","kihraxzfighter","scumandvillainy","PilotCard","True","clear","2","AST-5C219E27113B99F3","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__2e4304831ddd643d.jpg","pilot identity 'cartelmarauder' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-18166CD2AACD","cartelmarauder","cartelmarauder","Cartel Marauder","kihraxzfighter","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-A259921069112946","legacy1e","1000","manual","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__c8c2ec297394f8f6.png","manually approved pilot token sheet"
"PILOT-18166CD2AACD","cartelmarauder","cartelmarauder","Cartel Marauder","kihraxzfighter","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-9FF20AE8C7AB","cartelspacer","cartelspacer","Cartel Spacer","m3ainterceptor","scumandvillainy","PilotCard","True","clear","1","AST-C9F69EE5D30C302A","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/M3-A Interceptor/cartel-spacer.png","pilot identity 'cartelspacer' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 2, points 14, image 'pilots/Scum and Villainy/M3-A Interceptor/cartel-spacer.png'"
"PILOT-9FF20AE8C7AB","cartelspacer","cartelspacer","Cartel Spacer","m3ainterceptor","scumandvillainy","PilotCard","True","clear","2","AST-5C219E27113B99F3","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__2e4304831ddd643d.jpg","pilot identity 'cartelspacer' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-9FF20AE8C7AB","cartelspacer","cartelspacer","Cartel Spacer","m3ainterceptor","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-A7D9A0056A3B749F","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__f070c97abcf335e3.jpg","pilot identity 'cartelspacer' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-9FF20AE8C7AB","cartelspacer","cartelspacer","Cartel Spacer","m3ainterceptor","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-54C91594FE87","cassianandor","cassianandor","Cassian Andor","uwing","rebelalliance","PilotCard","True","clear","1","AST-2AC86AB74992F853","xwing-data","278","high","assets/source/xwing-data/images/pilots/Rebel Alliance/U-wing/cassian-andor.png","pilot identity 'cassianandor' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 6, points 27, image 'pilots/Rebel Alliance/U-wing/cassian-andor.png'"
"PILOT-54C91594FE87","cassianandor","cassianandor","Cassian Andor","uwing","rebelalliance","PilotCard","True","clear","2","AST-709B6582F67A98C7","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__39893db567b39c13.png","pilot identity 'cassianandor' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-54C91594FE87","cassianandor","cassianandor","Cassian Andor","uwing","rebelalliance","PilotCard","True","clear","3","AST-B0F3738D53A2C178","legacy1e","115","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__2764c7a3bcb19128.png","pilot identity 'cassianandor' in legacy context; card context; legacy First Edition source"
"PILOT-54C91594FE87","cassianandor","cassianandor","Cassian Andor","uwing","rebelalliance","PilotBaseTokenSheet","False","clear","1","AST-199FCC7D850DED8C","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__cbe3d2c0a7e07b45.png","pilot identity 'cassianandor' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-54C91594FE87","cassianandor","cassianandor","Cassian Andor","uwing","rebelalliance","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-A15B41525FF5","cavernangelszealot","cavernangelszealot","Cavern Angels Zealot","xwing","rebelalliance","PilotCard","True","clear","1","AST-A0E3E3D93A999EB8","xwing-data","278","high","assets/source/xwing-data/images/pilots/Rebel Alliance/X-wing/cavern-angels-zealot.png","pilot identity 'cavernangelszealot' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 1, points 22, image 'pilots/Rebel Alliance/X-wing/cavern-angels-zealot.png'"
"PILOT-A15B41525FF5","cavernangelszealot","cavernangelszealot","Cavern Angels Zealot","xwing","rebelalliance","PilotCard","True","clear","2","AST-D40570453925FE15","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__ad11d0fbfe67a26d.png","pilot identity 'cavernangelszealot' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-A15B41525FF5","cavernangelszealot","cavernangelszealot","Cavern Angels Zealot","xwing","rebelalliance","PilotBaseTokenSheet","False","clear","1","AST-F58C3AFB4DA62217","legacy1e","100","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__9bffdd5d64d90455.png","pilot identity 'cavernangelszealot' in legacy context; shared legacy image reference; legacy First Edition source"
"PILOT-A15B41525FF5","cavernangelszealot","cavernangelszealot","Cavern Angels Zealot","xwing","rebelalliance","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-265EEE6A9410","chewbacca","chewbacca","Chewbacca","yt1300","rebelalliance","PilotCard","True","clear","1","AST-CBCF21D85F32366F","xwing-data","278","high","assets/source/xwing-data/images/pilots/Rebel Alliance/YT-1300/chewbacca.png","pilot identity 'chewbacca' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 5, points 42, image 'pilots/Rebel Alliance/YT-1300/chewbacca.png'"
"PILOT-265EEE6A9410","chewbacca","chewbacca","Chewbacca","yt1300","rebelalliance","PilotCard","True","clear","2","AST-4AF0A9432E56090C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__83c9f6962c0da45c.jpg","pilot identity 'chewbacca' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-265EEE6A9410","chewbacca","chewbacca","Chewbacca","yt1300","rebelalliance","PilotCard","True","clear","3","AST-9F330892C8BB84B5","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__a78ae1e7b0b632e1.png","pilot identity 'chewbacca' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-265EEE6A9410","chewbacca","chewbacca","Chewbacca","yt1300","rebelalliance","PilotCard","True","clear","4","AST-2DF4A4C236B1FF3C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__bc19be6ceb60e237.jpg","pilot identity 'chewbacca' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-265EEE6A9410","chewbacca","chewbacca","Chewbacca","yt1300","rebelalliance","PilotCard","True","clear","5","AST-AFE0DC1821063179","xwing-data","108","high","assets/source/xwing-data/images/pilots/Resistance/YT-1300/chewbacca.png","pilot identity 'chewbacca' in path; ship identity matched; different faction path; pilot context; individual xwing-data First Edition pilot card"
"PILOT-265EEE6A9410","chewbacca","chewbacca","Chewbacca","yt1300","rebelalliance","PilotBaseTokenSheet","False","clear","1","AST-BC132E290CC3067B","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__83a1eb5a43caf6e4.jpg","pilot identity 'chewbacca' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-265EEE6A9410","chewbacca","chewbacca","Chewbacca","yt1300","rebelalliance","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-A4DF0B594BE3","coloneljendon","coloneljendon","Colonel Jendon","lambdaclassshuttle","galacticempire","PilotCard","True","clear","1","AST-1FE2D19DD16E3AB4","xwing-data","278","high","assets/source/xwing-data/images/pilots/Galactic Empire/Lambda-class Shuttle/colonel-jendon.png","pilot identity 'coloneljendon' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 6, points 26, image 'pilots/Galactic Empire/Lambda-class Shuttle/colonel-jendon.png'"
"PILOT-A4DF0B594BE3","coloneljendon","coloneljendon","Colonel Jendon","lambdaclassshuttle","galacticempire","PilotCard","True","clear","2","AST-50CEBF70BF7BDA86","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__449ff88f909ed587.jpg","pilot identity 'coloneljendon' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-A4DF0B594BE3","coloneljendon","coloneljendon","Colonel Jendon","lambdaclassshuttle","galacticempire","PilotBaseTokenSheet","False","clear","1","AST-C627DB6596AAC7C6","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__b5d5d5cf72e82648.jpg","pilot identity 'coloneljendon' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-A4DF0B594BE3","coloneljendon","coloneljendon","Colonel Jendon","lambdaclassshuttle","galacticempire","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-67211D993AB3","colonelvessery","colonelvessery","Colonel Vessery","tiedefender","galacticempire","PilotCard","True","clear","1","AST-3C20231EFD002DDA","xwing-data","278","high","assets/source/xwing-data/images/pilots/Galactic Empire/TIE Defender/colonel-vessery.png","pilot identity 'colonelvessery' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 6, points 35, image 'pilots/Galactic Empire/TIE Defender/colonel-vessery.png'"
"PILOT-67211D993AB3","colonelvessery","colonelvessery","Colonel Vessery","tiedefender","galacticempire","PilotCard","True","clear","2","AST-50CEBF70BF7BDA86","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__449ff88f909ed587.jpg","pilot identity 'colonelvessery' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-67211D993AB3","colonelvessery","colonelvessery","Colonel Vessery","tiedefender","galacticempire","PilotBaseTokenSheet","False","clear","1","AST-782747239F7975A5","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__6225167008bb5fce.jpg","pilot identity 'colonelvessery' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-67211D993AB3","colonelvessery","colonelvessery","Colonel Vessery","tiedefender","galacticempire","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-5C3E62A09DB1","constablezuvio","constablezuvio","Constable Zuvio","quadjumper","scumandvillainy","PilotCard","True","clear","1","AST-42BD5E67F37A1815","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/Quadjumper/constable-zuvio.png","pilot identity 'constablezuvio' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 7, points 19, image 'pilots/Scum and Villainy/Quadjumper/constable-zuvio.png'"
"PILOT-5C3E62A09DB1","constablezuvio","constablezuvio","Constable Zuvio","quadjumper","scumandvillainy","PilotCard","True","clear","2","AST-472B3E0F350DBC0B","legacy1e","100","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__e86d1b4a80d159f1.png","pilot identity 'constablezuvio' in legacy context; ship identity matched; card context; pilot context; legacy First Edition source"
