Path,FileName,Faction,Ship,BaseSize,Width,Height,VisibleLeft,VisibleTop,VisibleWidth,VisibleHeight,PaddingLeft,PaddingRight,PaddingTop,PaddingBottom,HorizontalCentreOffset,VerticalCentreOffset,HasAlpha,TransparentPixels,TranslucentPixels,OpaquePixels,Sha256,Warnings
assets/generated/PilotBaseToken/galacticempire/tiefighter/blacksquadronpilot__pilot-7e5376cb86f1.png,blacksquadronpilot__pilot-7e5376cb86f1.png,galacticempire,tiefighter,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,f566fc641274347f324c28ee2abc45ff3fcd7bf5d5bc21492f509084b42befbc,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiefighter/chaser__pilot-1641d4c10891.png,chaser__pilot-1641d4c10891.png,galacticempire,tiefighter,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,28f3b71421a266721eb1a8c9ea7e4d830cd11acb216fbe2d6e37cdbdf79ac867,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiefighter/darkcurse__pilot-7f08d82863da.png,darkcurse__pilot-7f08d82863da.png,galacticempire,tiefighter,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,0613547ca9b1a3cbcaf52be127f50c30bd770813117b5b0963a124918c3e5722,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiefighter/howlrunner__pilot-25f20c6b5aba.png,howlrunner__pilot-25f20c6b5aba.png,galacticempire,tiefighter,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,f3822b6e13cdbaf77bea2d3c98941081f09cea3f0f929e97f5056756fadb751c,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiefighter/maulermithel__pilot-0c207b0c74cf.png,maulermithel__pilot-0c207b0c74cf.png,galacticempire,tiefighter,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,c36b4b37c53eaf697a34abfe5db37f171020a1b0d5dda494d24e9d5dab2d8496,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiefighter/nightbeast__pilot-85511699241b.png,nightbeast__pilot-85511699241b.png,galacticempire,tiefighter,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,5ad3177181cb9274667bf435f3dab6457aee46db9d279fab139602a05d963bd1,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiefighter/obsidiansquadronpilot__pilot-018cb30be480.png,obsidiansquadronpilot__pilot-018cb30be480.png,galacticempire,tiefighter,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,0f3bbb163ed475a7fde94c2fade25e03c052424ed409b2aaf30775b4b029c31d,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiefighter/scourge__pilot-b786bc451943.png,scourge__pilot-b786bc451943.png,galacticempire,tiefighter,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,b162738ccf39215b19638ab4d998a1562217965839d6c849e48df7bdd27310a9,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiefighter/wampa__pilot-0e6bc4a34f91.png,wampa__pilot-0e6bc4a34f91.png,galacticempire,tiefighter,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,d655b2bbb653cdff2dc027c5f03f6045b5946956a7a6fba533bcef6898b75eb4,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiefighter/wingedgundark__pilot-1937d975875c.png,wingedgundark__pilot-1937d975875c.png,galacticempire,tiefighter,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,bc92fb72fc3829c89cd7b3c4fb8f1765992eb91e0e1b542d7a5453a6eeab319a,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiefighter/youngster__pilot-03628fe3aeec.png,youngster__pilot-03628fe3aeec.png,galacticempire,tiefighter,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,7f8fb067a587d2d8c763f708133a24ee60ce4e47706711e8cd41f75c7139e53a,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tieinterceptor/alphasquadronpilot__pilot-8b20dcc32738.png,alphasquadronpilot__pilot-8b20dcc32738.png,galacticempire,tieinterceptor,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,7415a41848e9b8defff05d6225fb62820fce538757ab06ba22c9e036df4915cf,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tieinterceptor/avengersquadronpilot__pilot-a62d21a2101d.png,avengersquadronpilot__pilot-a62d21a2101d.png,galacticempire,tieinterceptor,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,ff44a73a31eff5d00f46c5d82df26482b933417d7892c9a03452a2222a848648,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tieinterceptor/carnorjax__pilot-566a4beecb74.png,carnorjax__pilot-566a4beecb74.png,galacticempire,tieinterceptor,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,0a4215c1068a2fcd988769362ee53f038be6daddefa1ff32bb2345d0162b1a05,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tieinterceptor/felswrath__pilot-3cbe4e95e295.png,felswrath__pilot-3cbe4e95e295.png,galacticempire,tieinterceptor,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,839ec67ac83dfd65f65b00cda329de1e157b4029b5e92256a0f465553a4d1f36,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tieinterceptor/kirkanos__pilot-d869dca4c483.png,kirkanos__pilot-d869dca4c483.png,galacticempire,tieinterceptor,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,b98399a4aa7504f52c8c665f1c2d7cc690f2b31ad89098a9ff6e1b4b44b93130,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tieinterceptor/lieutenantlorrir__pilot-f6adbd0d6a79.png,lieutenantlorrir__pilot-f6adbd0d6a79.png,galacticempire,tieinterceptor,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,8d5fe868deaf6d646ed9281967e14300925c332b1abab534dae41bddb7ee3126,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tieinterceptor/royalguardpilot__pilot-3187e5d8cd00.png,royalguardpilot__pilot-3187e5d8cd00.png,galacticempire,tieinterceptor,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,268ec4a567f92083f6fe66c7d0555ecd23737a5c07aa4c745b94cccb84298e8b,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tieinterceptor/sabersquadronpilot__pilot-2141928f7263.png,sabersquadronpilot__pilot-2141928f7263.png,galacticempire,tieinterceptor,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,083def13ccc0bbe91fb7b5353ab035b80cd7cb4739a018482a30825adcc61784,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tieinterceptor/soontirfel__pilot-bf77493c3681.png,soontirfel__pilot-bf77493c3681.png,galacticempire,tieinterceptor,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,026d51cfdcd25e12a6699ec6e2637fe208fff448223c7348ffe6125b72e3d914,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tieinterceptor/tetrancowall__pilot-9bcb31488c19.png,tetrancowall__pilot-9bcb31488c19.png,galacticempire,tieinterceptor,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,4a7c5aef16478841e45c84e4ba6f25e25bc95938dd70cac1ee41c60e62560385,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tieinterceptor/turrphennir__pilot-ab91776cbc66.png,turrphennir__pilot-ab91776cbc66.png,galacticempire,tieinterceptor,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,d966139a27ab1e0e4c97b47d8a808fe3c2e6f6f784962b81d76bfab17c334129,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiephantom/echo__pilot-fce29317c456.png,echo__pilot-fce29317c456.png,galacticempire,tiephantom,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,d532ce87d436790e579a540f9ccbda345c7f8119c744ec219367d85e69d098d3,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiephantom/shadowsquadronpilot__pilot-b39244e64f29.png,shadowsquadronpilot__pilot-b39244e64f29.png,galacticempire,tiephantom,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,7d30c79de8f6c27255a3802d9e96e6aaeebf507777e6f92854837fbd9505c98a,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiephantom/sigmasquadronpilot__pilot-19d6bf9783ff.png,sigmasquadronpilot__pilot-19d6bf9783ff.png,galacticempire,tiephantom,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,64df931f350d93fd0e84aa6b064e503efd4038898ff8e23cf065ce309a43794c,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiephantom/whisper__pilot-e69c40f49478.png,whisper__pilot-e69c40f49478.png,galacticempire,tiephantom,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,fd5bc62825cb51abb31bcd7a1cf169e2356508e3780a5f33ebfc43ac0d57bbb4,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiepunisher/blackeightsqpilot__pilot-93bea03f4cbe.png,blackeightsqpilot__pilot-93bea03f4cbe.png,galacticempire,tiepunisher,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,f531592dc42f88813fe59047fa396b517e270b46c83722a2d8f03b8ad1a8b677,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiepunisher/cutlasssquadronpilot__pilot-d1da1e944aa9.png,cutlasssquadronpilot__pilot-d1da1e944aa9.png,galacticempire,tiepunisher,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,08ca815f7a5a36d192469f7eebe08fdf5ef94e69fd4414f77afff3abc07ea732,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiepunisher/deathrain__pilot-9380ae7d1934.png,deathrain__pilot-9380ae7d1934.png,galacticempire,tiepunisher,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,aa2f9a6778af88e7898a40b720cd3ad3441ef1aa375c672c9bf384c893262869,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiepunisher/redline__pilot-f578a712fb2f.png,redline__pilot-f578a712fb2f.png,galacticempire,tiepunisher,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,6f6798de873077994c863c40316ea5eba4835b4fc86c25ccd7a3cc936112c352,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiereaper/majorvermeil__pilot-e7c1ecfe70bc.png,majorvermeil__pilot-e7c1ecfe70bc.png,galacticempire,tiereaper,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,6658064d6363b8c30937d5673e1d8ed2442b9ba64d599670fd0d60533d6941dc,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiereaper/scarifbasepilot__pilot-c4c1818cafa8.png,scarifbasepilot__pilot-c4c1818cafa8.png,galacticempire,tiereaper,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,6ac83f8a39208e5f8a454358c730992992ebcbc29d001380f5e86a4d2758ae67,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiereaper/vizier__pilot-f55d2fcd7f5d.png,vizier__pilot-f55d2fcd7f5d.png,galacticempire,tiereaper,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,d5796c03ea55a888dff430365c4ef5bd81188b6167b144bb73a0cc0b29f095a2,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiestriker/blacksquadronscout__pilot-6382835ea36b.png,blacksquadronscout__pilot-6382835ea36b.png,galacticempire,tiestriker,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,6e5d43b019c1bae91a15ed75c1a41d8f2b1430a423066a4063c9f9773da56190,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiestriker/countdown__pilot-7be38960675c.png,countdown__pilot-7be38960675c.png,galacticempire,tiestriker,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,65275bc765289023b4feb74a22d5778ae11bacd727cfe1e518006be3fbaff2d3,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiestriker/duchess__pilot-5bcfc38b51fb.png,duchess__pilot-5bcfc38b51fb.png,galacticempire,tiestriker,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,7ff0afbdf1b864e5d3c36d990f59001e8a8e2abbb768d4099eb6b58da7d4b60a,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiestriker/imperialtrainee__pilot-a31f78d56718.png,imperialtrainee__pilot-a31f78d56718.png,galacticempire,tiestriker,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,8b24fb4243144ec2cc7d0f70ea529afbdda60bc68977fe9507711f80a75be007,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiestriker/puresabacc__pilot-2b9e8d56012f.png,puresabacc__pilot-2b9e8d56012f.png,galacticempire,tiestriker,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,4c7277f6da00fcdac932a378f305a4069287734fc00bdc9983bd2b445241e6f0,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/tiestriker/scarifdefender__pilot-2f134b09193e.png,scarifdefender__pilot-2f134b09193e.png,galacticempire,tiestriker,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,4a0bb4646162aecb2bdcf6c131a2c71f4411bfbbac324c7440deb4b28ee9846f,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/vt49decimator/captainoicunn__pilot-20d8bf313d24.png,captainoicunn__pilot-20d8bf313d24.png,galacticempire,vt49decimator,Large,955,998,0,0,955,998,0,0,0,0,0,0,False,0,0,953090,b23be3d0f4b06fa9757a6006a749d23309334391c2f5af6d63d1541e349a5ecf,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/vt49decimator/commanderkenkirk__pilot-a2eb04a922ed.png,commanderkenkirk__pilot-a2eb04a922ed.png,galacticempire,vt49decimator,Large,955,998,0,0,955,998,0,0,0,0,0,0,False,0,0,953090,b2ff2f29d18cb61b7cd5d0765fec6bf20654e0c2d345f51871f84caa442e7a9c,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/vt49decimator/patrolleader__pilot-f288e7d5e0d6.png,patrolleader__pilot-f288e7d5e0d6.png,galacticempire,vt49decimator,Large,955,998,0,0,955,998,0,0,0,0,0,0,False,0,0,953090,4ec5ea97be62945aecf254694ca8612f3c15b2dbba85bcc282d67b08c60f1e08,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/galacticempire/vt49decimator/rearadmiralchiraneau__pilot-333658d8223f.png,rearadmiralchiraneau__pilot-333658d8223f.png,galacticempire,vt49decimator,Large,955,998,0,0,955,998,0,0,0,0,0,0,False,0,0,953090,290553b8e86d3ced807a06bce1be6a3237cb4e5b7f6d8053dc4114a77aa76a67,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/arc170/braylenstramm__pilot-559672c5acf1.png,braylenstramm__pilot-559672c5acf1.png,rebelalliance,arc170,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,55010f029a228b7b964d3010b96af0b4e12a6382988f7fff80f77caaa59bb786,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/arc170/norrawexley__pilot-65f6f265f16d.png,norrawexley__pilot-65f6f265f16d.png,rebelalliance,arc170,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,9d7f8e6a7c0521fe3f5ed5e956e2dd291269f060f9f25ea0a6e123541b2f9c0c,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/arc170/sharabey__pilot-1c20acae73ab.png,sharabey__pilot-1c20acae73ab.png,rebelalliance,arc170,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,7cf5787887be403373af2b44e4a2500518be64e25285ba525e3d366e672747f8,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/arc170/thanekyrell__pilot-f24f4c0fdc1d.png,thanekyrell__pilot-f24f4c0fdc1d.png,rebelalliance,arc170,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,12f76f5bf281c89be78095d915056bd301b66eac0dc139a76b5d6eb5ab372219,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/attackshuttle/ezrabridger__pilot-8027c5b39295.png,ezrabridger__pilot-8027c5b39295.png,rebelalliance,attackshuttle,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,947b58e894d2ee45e71cf6ec6fa1059bbd92f6ff23439a6c0a4b1de23bd35d44,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/attackshuttle/herasyndulla__pilot-3a312b3bc35f.png,herasyndulla__pilot-3a312b3bc35f.png,rebelalliance,attackshuttle,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,6c1c9e4e17370f514ba2b8d01e517c9fd8431b6c5340ace0bb9b08e626340ffa,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/attackshuttle/sabinewren__pilot-5158a0d06ce9.png,sabinewren__pilot-5158a0d06ce9.png,rebelalliance,attackshuttle,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,cd9c2c3ce634354091d66dd81f08c21611d519f010b72227080c12fc1f10be1b,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/attackshuttle/zeborrelios__pilot-919cb508cc2a.png,zeborrelios__pilot-919cb508cc2a.png,rebelalliance,attackshuttle,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,6986db38e08f2600aed7f69475a8bd46c2bbcf320c8f56028e3b2d4148ca14c0,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/auzituckgunship/kashyyykdefender__pilot-7e5aeebc41d6.png,kashyyykdefender__pilot-7e5aeebc41d6.png,rebelalliance,auzituckgunship,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,72a15ad246c1df6ad43c4d4e7fb1c24e75d2a046ac505ca2f408268eeb16d0fb,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/auzituckgunship/wookieeliberator__pilot-8e4fdca88e8e.png,wookieeliberator__pilot-8e4fdca88e8e.png,rebelalliance,auzituckgunship,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,ddc9dadbdd49dbe1434e69bcf0f90a3b3c42b195065230b5ddc506c22e92c338,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/awing/arvelcrynyd__pilot-abfc7c17fcac.png,arvelcrynyd__pilot-abfc7c17fcac.png,rebelalliance,awing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,af46a29cd8899d8f9fce0aebf405a15f8c0ef79c2ce81c5c3d89aeb6a5486e18,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/awing/gemmersojan__pilot-19d285178ac9.png,gemmersojan__pilot-19d285178ac9.png,rebelalliance,awing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,5f1408494f6a563f2e6844c1218b69b375151c522ee551de69121eb5ebaff22d,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/awing/greensquadronpilot__pilot-82934a2fa2f1.png,greensquadronpilot__pilot-82934a2fa2f1.png,rebelalliance,awing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,48df083276b0e432842f0f3897a7dfce15b7758b6901a67d835de93f52c086e7,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/awing/jakefarrell__pilot-a0ae862c1758.png,jakefarrell__pilot-a0ae862c1758.png,rebelalliance,awing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,29c814cf06a529b575c0828900ee24c03fe20af12a24fea2c9b45abcae088b1a,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/awing/tychocelchu__pilot-e89cd27df359.png,tychocelchu__pilot-e89cd27df359.png,rebelalliance,awing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,ec1ee38ed3903e24ed6149f76d64421f1b0d7b8a95e5895d1f0302c2b0b635de,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/bwing/bluesquadronpilot__pilot-6796d62e5dc1.png,bluesquadronpilot__pilot-6796d62e5dc1.png,rebelalliance,bwing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,623d6b467144b53f5843fc676696bc19fffe75b431fdcf3944bca20f6f33ef68,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/bwing/daggersquadronpilot__pilot-dfb38e9164ae.png,daggersquadronpilot__pilot-dfb38e9164ae.png,rebelalliance,bwing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,aa94d7ae0cbb896875142d461f4a03c8299b55bc33442fa8a1f4d8cffb549d3f,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/bwing/ibtisam__pilot-ca978e1a2c04.png,ibtisam__pilot-ca978e1a2c04.png,rebelalliance,bwing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,f3a41b2760cea445a072294c65a855641df1208e776bea347a3ceebba868595c,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/bwing/keyanfarlander__pilot-ac94de716fe6.png,keyanfarlander__pilot-ac94de716fe6.png,rebelalliance,bwing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,8a29e7f25f27779ab7b49dde086fe7a9fb910a7327c83985d4efbfae7fc9ffff,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/bwing/neradantels__pilot-309bf4fb47a8.png,neradantels__pilot-309bf4fb47a8.png,rebelalliance,bwing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,4f3b07e0af15016f91bdc743ff19b41eded230405c7f685a16fe5156bfd03911,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/bwing/tennumb__pilot-cf7db3c80a89.png,tennumb__pilot-cf7db3c80a89.png,rebelalliance,bwing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,7b82d1b0d910a62929be23fca73545ebe019c87703223cac8f5811a284487092,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
assets/generated/PilotBaseToken/rebelalliance/ewing/blackmoonsquadronpilot__pilot-42adcf62d7d4.png,blackmoonsquadronpilot__pilot-42adcf62d7d4.png,rebelalliance,ewing,Small,431,495,0,0,431,495,0,0,0,0,0,0,False,0,0,213345,357e68e7c8b7b781988043fd4f87832faba85ae7ff1c61019602bc7e4415f3a7,NoTransparency;TouchesLeftEdge;TouchesRightEdge;TouchesTopEdge;TouchesBottomEdge
